0458352,Wojciech Klata
0530581,Elina Löwensohn
0463875,Ewa Kolasinska
0475460,Bettina Kupfer
0477134,Grzegorz Kwas
0560529,Vili Matula
0462610,Stanislaw Koczanowicz
0039879,Hans-Jörg Assmann
0496087,Geno Lechner
0773590,August Schmölzer
0685598,Ludger Pistor
0752991,Beata Rybotycka
0527322,Branko Lustig
0560246,Artus Maria Matthiessen
0716795,Hans-Michael Rehberg
0698178,Eugeniusz Priwieziencew
0389222,Michael Z. Hoffmann
0496441,Erwin Leder
0293695,Jochen Nickel
0920487,Andrzej Welminski
0215746,Daniel Del-Ponte
0322882,Marian Glinka
0198812,Grzegorz Damiecki
0107014,Stanislaw Brejdygant
0523821,Olaf Lubaszenko
0125379,Haymon Maria Buttinger
0032303,Peter Appiano
0700286,Jacek Pulanecki
0214076,Tomasz Dedek
0390831,Slawomir Holland
0783847,Martin Semmelrogge
0401291,Tadeusz Huk
0374901,Alexander Held
0194305,Piotr Cyrwus
0039784,Joachim Paul Assböck
0706486,Osman Ragheb
0650104,Maciej Orlos
0943012,Marek Wrona
0468969,Zbigniew Kozlowski
0344859,Marcin Grzymowicz
0937055,Dieter Witting
0464733,Magdalena Komornicka
0472650,Agnieszka Krukówna
0461789,Anemona Knut
0283490,Jeremy Flynn
0905777,Agnieszka Wagner
0432907,Jan Jurewicz
0464582,Wieslaw Komasa
0468959,Maciej Kozlowski
1295836,Martin Bergmann
0543876,Wilhelm Manske
0281374,Peter Flechtner
0069864,Sigurd Bemme
0844372,Etl Szyc
0951382,Lucyna Zabawa
0267336,Ruth Farhi
0755984,Jerzy Sagan
0844384,Dariusz Szymaniak
0070459,Dirk Bender
0935246,Maciej Winkler
0473112,Radoslaw Krzyzowski
0501758,Jacek Lenczowski
0467318,Hanna Kossowska
0652292,Maja Ostaszewska
0803827,Sebastian Skalski
0705922,Ryszard Radwanski
0434365,Piotr Kadlcik
0630583,Lech Niebielski
0004623,Thomas Morris
0465318,Sebastian Konrad
