0111161,0000209,0000151,0348409,0006669,0000317,0004743,0001679,0926235,0218810,0104594,0321358,0508742,0698998,0706554,0161980,0005204,0086169,0542957,0395612,2939075,0293285,0288106,0838734,0535084,0587183,0450287,0526218,0908581,0204632,0838612,0068709,0669787,0178535,0216507,0573134,0957014,0798685,0355121,0811432,0185905,0535850,0195920,0092877,0627830,0003440,0105623,0026627,0805731,0457267,0859459,0443989,0717493,0112393,0448271,1186736,1042077,0191355,1152611,2865428,10232245,0000028,0372949,1115889,4688815,1415992,0510027,0534317,5232399,7748717,5432303,0817875,0827368,10729084
0068646,0000008,0000199,0001001,0144710,0000380,0001330,0549134,0002017,0504803,0000473,0001820,0001735,0751625,0001030,0094036,0553887,0455088,0598926,0553908,0181128,0109175,0733678,0320413,0780005,0515372,0719353,0512642,0339589,0792132,0824940,0408636,0301403,0162948,0882237,0016268,0025702,5981184,0104967,0012736,13397629,0178874,0178887,0178889,0178910,0001068,0182539,0196872,5217597,0292875,0003003,0332630,0342519,0343780,0348927,0837665,2361496,0432921,0268094,0483279,1711180,0513401,0553778,0553937,0575453,0605866,6586677,0678385,0678393,0723997,0724319,0727004,0743159,0744351,0749429,0803370,0816628,0818874,0868442,0885014,0796439,2096458,1417330,0940627,0945192
0468569,0000288,0005132,0001173,0000323,0350454,0000198,0000151,1010931,0212939,0614165,1977856,0004801,0000616,0182662,0001309,0843775,0568801,0367176,0569927,1997480,2312716,0832989,2624644,0325975,0925220,1115978,0001209,0646005,1716697,3059371,0742389,0630405,0155211,0735455,2997530,2324587,0568458,0952040,0276441,0495004,0220308,2029513,0165816,0242759,1111200,0255148,2810287,3060002,1199547,0127438,0226819,1699095,3059740,3059726,1711389,0083307,0507860,0516020,0186406,0293461,2754138,0331033,3060034,1197191,1208061,0081070,0048159,0050607,0933498,1035174,1035498,1452416,1933893,0111730,2024154,0729237,0500614,0001474,2480229,0035628,2643690,0846925,0916037,2916966,3059516,0753322,0768790,0140585,1128414,3059545,3060088,0598236,2788751,2647349,3059835,3060152,0483029,2454294,2802879,2218683,2100778,3521338,2789412,0049011,1948712,2860863,3179253,3194543,3438457,1349847,2657185,7586734,2440287,7572327,2782423,3079579,3259316,3818379,2298307,3098490,3103449,3015331,3353885,2611858,10737002,3086821,2555334,1991922,1332546,0228672,2454385,2824500,2436766,6625490,3701664,4706671,2969897,2212118,2729692,0298255,2772659,2197888,2298374,1229914,2805200,3976987,10476953,2715776,1900568,6865031,1536531,2192450,11074365,6501818,2684278,2852659,6273284,2901001,2116570,0418744,1559879,2393016,1631845,3019331,2117061,0441588,2078498,2788380,2957579,2803526,5149949,1959033,1501262,2955982,2130955,6230258,2789796,2907008,4087506,3027939,4294301,3064204,2787598,0566176,2844277,0569503,1844392,6418748,6348270,3937241,5857646,2070064,3245690,3980774,4374850,2720736,3134181,2939612,2614523,3451816,3587062,1019920,2457697,1408704,3221124,6154841,1475176,3949449,2811059,2756873,2862542,8016804,2512598,2274343,5229894,2253395,1026219,3847288,3461919,2820689,2103179,3161101,3251447,1953371,1518153,7698981,7573885,3455559,3035760,9056840,2415141,1949559,0877149,2382239,2798722,2730847,2811826,2711324,2963847,2605912,3522040,2992757
0071562,0000199,0000380,0000473,0000134,0001030,0001735,0833448,0311155,0819525,0109175,0608311,0743159,0456124,0803370,0211495,0455088,0384494,0872689,0156940,0869293,0001148,0032501,0818874,0001820,0515372,0751625,0141404,0049764,0798077,0182876,0332631,0816670,0001765,0048371,0137142,0000732,0286148,0228294,0575453,0101115,0217394,0034492,0342519,0280831,0320400,0000898,0563636,0016199,0621221,0537379,0687785,0660568,0560848,0480225,0178919,0232194,0197080,0114407,0271093,0000339,0171583,0210568,0887980,0069202,0914846,0335090,0948361,0864227,0045803,11262113,1950268,0001001,0155895,0178889,0178910,0001068,2181109,0270890,0339589,4747261,0345343,10861985,0391833,0396443,0396473,7785468,0418174,0462226,0467563,0476030,4556632,0529104,0551348,0558577,0576345,5988257,1836733,0711564,0720394,0730804,0732667,10772859,4040077,0799761,0816628,0828661,0869863,0901692,0922385,0940200
0050083,0000842,0275835,0002011,0550855,0001430,0083081,0912001,0000020,0842137,0003225,0903667,0916434,0094036,0331131,0446450,0625180,0767847,0830818
0108052,0000553,0001426,0000146,0328751,0755974,0001110,0311343,0506616,0411980,0534151,0786614,0903110,0525181,0624582,0919256,0633058,0773946,0264577,0610839,0592651,0330457,0342800,0944216,0658831,0689320,0196710,3284411,0381812,0468956,0637360,0043303,0797171,0199259,0216117,0175572,0196451,0084402,0102940,0458352,0530581,0463875,0475460,0477134,0560529,0462610,0039879,0496087,0773590,0685598,0752991,0527322,0560246,0716795,0698178,0389222,0496441,0293695,0920487,0215746,0322882,0198812,0107014,0523821,0125379,0032303,0700286,0214076,0390831,0783847,0401291,0374901,0194305,0039784,0706486,0650104,0943012,0468969,0344859,0937055,0464733,0472650,0461789,0283490,0905777,0432907,0464582,0468959,1295836,0543876,0281374,0069864,0844372,0951382,0267336,0755984,0844384,0070459,0935246,0473112,0501758,0467318,0652292,0803827,0705922,0434365,0630583,0004623,0465318,0944101,0272320,0466850,0066111,0473385,0546021,0743112,0523820,0834708,0449452,0118842,0771665,0653248,0782405,0469425,0411492,0780439,0947685,1388533,7927444,1058235,1058543,1753600,1030650,1367416,1622028,0656255,0712180,1060784,1060543,1059381,0993314,3710815,1696821
0167260,0032370,0040012,0000276,0040058,0045324,0000293,0000949,0089217,0101710,1480092,0115143,0190744,1480102,1480106,0384060,0000453,0394126,0400655,0538692,0005212,1235366,0572867,1480155,0597480,0001557,0633604,0635264,0001584,0680273,1432313,0722636,0728119,0992718,0785227,0801625,0846913,0864835,0000239,0881631,0881831,0915989,0920992,0000704,0397102,1019674,0689692,0242091,0809572,0112400,1101755,0413309,1116175,0000374,1115856,0000489,0817748,2136051,0009707,4140004,1400476,1747358,7572327,2748836,2442417,1096480,1135992,0366899,0001392,1747713,0504226,3579370,0607786,0662164,0691815,0729514,0783713,0006290,0853050,1596668
0110912,0000619,0001625,0522503,0000237,0000168,0482851,0001844,0824882,0000246,0000609,0129538,0302345,0000275,0000655,0000235,0387533,0318402,0794967,0341601,0163916,0683334,0662085,0000114,0504147,0803238,0384936,0000686,0511323,0792051,0751902,0877822,0427484,0086783,0020340,0210218,0555462,0004980,0884395,0443344,0924261,0338886,0382512,0000793,0000233,0000172,0842140,0004744,0021515,0063929,7825569,0266623,8681227,0686236,0723651,1771244,0744302,0767216
0120737,0397102,0032370,0000276,1019674,0000293,0101710,0785227,0190744,0001557,0089217,1104283,1096480,0000949,0272527,0000453,0000489,0538692,1098595,0005212,1013159,0572867,0597480,0612786,0662164,0722397,0722636,0761809,0785082,0801625,0000239,0915750,0915989,0000704,1113484,1101755,1114489,0834115,1180112,1114479,0424592,0880770,1115767,0600473,1114380,1115930,1862062,1115856,0413309,1116175,0992227,0242256,0286852,1224412,1225722,0009707,1558540,1836352,0032434,2493977,0058910,1400476,1747358,3489159,2263707,1401687,0112400,2666895,0137032,1113630,3723566,0177241,1644336,8353680,0202219,1397662,0206266,1397730,1929366,1397866,0287205,0291740,3907831,0338402,1398027,1400563,0366899,0367290,0378309,1584709,1400888,0001392,1400358,4317270,1400883,2922563,1262711,1398308,1677583,0496769,0498184,1400884,6419667,1402467,0562250,1235366,1398610,2201960,6228188,7419291,1909596,2781139,1398693,1400645,0613088,1319651,7541034,3245719,1432313,1308942,1319947,1659162,1169385,0992718,1399073,0752468,0788425,3176878,3511440,1399271,1962073,3383126,1577978,1399543,4073381,1249399,1397133
0060196,0908919,0000142,0001812,0321294,0685559,0711502,0677654,0769116,0058384,0520859,0142804,0769118,0824934,0637064,0143030,0759757,0612468,0579155,0590158,0696468,0103828,8042532,0022154,0028186,0034978,0045265,7994173,0106394,0145428,0148755,0161918,1871826,9516834,5079578,0201482,0224105,0224302,0991629,0234581,4766300,0312764,0350065,0411486,0622095,0529890,0658705,8713354,4566327,0057269,1433541,0241757,1056132,1056271,0865041,12130262
